latitude,longitude,hour,day_of_week,impact_distance,event_cause,event_type,requires_road_closure,priority
12.9613709,77.5594103,6,4,78.63497479932903,6,1,0,High
13.008159,77.6952927,6,4,1.5811388232835313e-06,14,1,1,Low
13.0695006,77.6335078,7,4,78.72593841464236,14,1,0,High
12.9478614,77.5340723,7,4,78.60775713792653,14,1,0,High
13.057255,77.5466583,9,4,78.63826118138667,14,1,0,Low
12.9163886,77.6151469,22,4,78.68255284861307,7,1,0,Low
13.0186672,77.5840578,9,4,78.66874678281138,6,1,0,High
12.9831508,77.5881278,18,4,78.66689125804243,2,1,0,High
12.9664333,77.6069683,19,4,78.68271678863506,14,1,0,High
12.9457717,77.5273583,19,4,78.60079064414747,14,1,0,High
12.945655,77.596045,19,4,78.66852091542748,14,1,0,Low
12.9856007,77.5883524,20,4,78.66751714453957,14,1,0,High
13.0418676,77.5941076,20,4,78.68250024456714,4,0,0,High
12.9356876,77.5127053,20,4,78.58467723805603,14,1,0,High
13.2406463,77.7025709,21,4,78.8226124846876,14,1,0,Low
12.9163433,77.5858583,21,4,78.65365428504344,14,1,0,Low
12.9202334,77.589433,21,4,78.65781934666104,8,0,0,Low
13.0181617,77.5317339,21,4,78.61706109737095,14,1,0,Low
12.8892087,77.5978332,22,4,78.66101587347559,7,1,0,High
12.9164285,77.6151433,22,4,78.68255584737412,7,1,0,Low
12.8847212,77.5963175,22,4,78.65878545949292,7,1,0,High
12.9858727,77.5517909,22,4,78.63150234847308,14,1,0,High
12.9059033,77.6278133,22,4,78.69332714867639,7,1,0,High
12.9047767,77.62753,22,4,78.69286292655619,7,1,0,High
12.881902,77.5958795,22,4,78.65789162262185,7,1,0,High
12.9075554,77.629135,22,4,78.69490191398866,7,1,0,High
12.9072033,77.6285997,22,4,78.69431611247644,7,1,0,High
12.9070825,77.6288229,22,4,78.6945164766985,7,1,0,High
12.9065703,77.6286492,22,4,78.69426112192365,7,1,0,High
12.9051034,77.5431834,22,4,78.60971304852046,7,1,0,Low
12.9048952,77.5437506,22,4,78.6102383741328,7,1,0,Low
12.9044313,77.5443208,22,4,78.61072468505637,11,1,0,Low
12.9039225,77.5443594,22,4,78.61067924043384,7,1,0,Low
12.8777885,77.5953198,22,4,78.65666590642527,7,1,0,High
12.9023556,77.5444541,22,4,78.61051546514535,7,1,0,Low
12.9837375,77.596661,22,4,78.67540427489284,14,1,0,High
12.9272967,77.6212383,23,4,78.69035287247871,7,1,0,High
12.9272868,77.6212291,23,4,78.69034217109582,7,1,0,High
12.9272868,77.6212291,23,4,78.69034217109582,7,1,0,High
12.92729,77.6210933,23,4,78.69020874182127,7,1,0,High
12.9274814,77.6212697,23,4,78.69041418868936,7,1,0,High
12.9274814,77.6212697,23,4,78.69041418868936,7,1,0,High
12.9274636,77.6212365,23,4,78.69037851553553,7,1,0,High
12.9274636,77.6212365,23,4,78.69037851553553,7,1,0,High
13.0996177,77.5885782,23,4,78.68664086732683,14,1,0,Low
13.12531,77.6123167,0,5,78.71432821371975,4,1,0,High
12.9250727,77.6176665,0,5,78.68646425660202,7,1,0,High
12.9255468,77.6173667,0,5,78.68624640635274,7,1,0,High
12.9278348,77.6159838,0,5,78.68525817367541,7,1,0,High
12.9675551,77.5908857,1,5,78.66703902513429,14,1,0,High
12.9314151,77.6227754,1,5,78.69254575426666,7,1,0,High
12.9314151,77.6227754,1,5,78.69254575426666,7,1,0,High
12.9315638,77.6226913,1,5,78.69248723333483,7,1,0,High
12.9314927,77.6225891,1,5,78.69237473883726,7,1,0,High
13.0346275,77.5296722,1,5,78.61775617189294,14,1,0,High
12.9280167,77.6161717,1,5,78.68547340620987,7,1,0,High
12.9271967,77.6166533,1,5,78.68581374055232,7,1,0,High
12.92479,77.6180883,2,5,78.68683389164096,7,1,0,High
12.9236733,77.6187883,2,5,78.6873409687057,7,1,0,High
12.9235967,77.6188583,2,5,78.6873974373262,7,1,0,High
12.9235967,77.6188583,2,5,78.6873974373262,7,1,0,High
12.9223283,77.61967,2,5,78.68798980531832,7,1,0,High
12.921255,77.6203717,2,5,78.68850572746433,7,1,0,High
12.9191955,77.6215182,2,5,78.68929851028125,7,1,0,High
12.9190583,77.6215632,2,5,78.68932037430741,7,1,0,High
12.9272453,77.6159004,2,5,78.68507905536534,7,1,0,High
12.9272551,77.6158537,2,5,78.68503459998146,7,1,0,High
12.9608507,77.5884066,2,5,78.66348892335385,14,1,0,Low
12.927361,77.6158835,2,5,78.68508139355193,7,1,0,High
12.9266848,77.6156152,2,5,78.68470564724139,7,1,0,High
12.9189891,77.6216516,2,5,78.6893962137066,7,1,0,High
13.0991084,77.5971696,2,5,0.0007650670297464881,4,1,1,High
13.00271757,77.62213905,3,5,0.0033071676972904977,4,0,1,High
13.0948303,77.5974484,4,5,78.69459053058515,4,1,0,High
12.9820806,77.5941962,4,5,78.67269984326832,14,1,0,High
12.92471029,77.61814836,4,5,78.68688004308852,7,1,0,High
12.92471029,77.61814836,4,5,78.68688004308852,7,1,0,High
12.9212221,77.6152147,4,5,78.68341333142979,7,1,0,Low
12.9212875,77.6186665,4,5,78.68682901156889,7,1,0,High
12.9212875,77.6186665,5,5,78.68682901156889,7,1,0,High
12.9212261,77.6185914,5,5,78.68674484846527,7,1,0,High
12.9225209,77.6193212,5,5,78.68767737047337,7,1,0,High
12.9237484,77.6187725,5,5,78.68733771778824,7,1,0,High
12.9237653,77.6185867,5,5,78.68715721663162,7,1,0,High
12.9244873,77.6183078,5,5,78.68700069073292,7,1,0,High
12.9238886,77.6186386,5,5,78.68722866299599,7,1,0,High
12.9238886,77.6186386,5,5,78.68722866299599,7,1,0,High
12.9238759,77.6186135,5,5,78.68720181796391,7,1,0,High
12.9238208,77.6186519,5,5,78.68723064668045,7,1,0,High
12.9237753,77.6186844,5,5,78.68725523229092,7,1,0,High
12.9235861,77.6188269,5,5,78.68736472278302,7,1,0,High
12.9235423,77.6188522,5,5,78.68738248553788,7,1,0,High
12.9234202,77.6188619,5,5,78.68737200032189,7,1,0,High
12.9230005,77.6192421,5,5,78.68767810846506,7,1,0,High
12.9222922,77.619623,5,5,78.68793751499851,7,1,0,High
12.9221576,77.6197995,5,5,78.68808951461102,7,1,0,High
12.9736958,77.5500099,5,5,78.62773568023587,14,1,0,High
12.9251713,77.6197223,5,5,78.68850832912936,7,1,0,High
12.9255671,77.620152,5,5,78.68899720646914,7,1,0,High
12.9255671,77.620152,5,5,78.68899720646914,7,1,0,High
12.8911333,77.5939243,5,5,78.65747520758913,6,1,0,Low
12.9254757,77.6201648,5,5,78.6889948191642,7,1,0,High
12.9253932,77.620126,5,5,78.68894299474661,7,1,0,High
12.9252589,77.6193193,5,5,78.68812519197151,7,1,0,High
12.9250243,77.6192333,5,5,78.68800182515388,7,1,0,High
12.9246202,77.6183694,5,5,78.68708328327531,7,1,0,High
12.9251232,77.6176912,5,5,78.68649691626725,7,1,0,High
12.9255101,77.6173565,6,5,78.68623031632215,14,1,0,High
12.9866163,77.5722159,6,5,78.65176973571313,14,1,0,Low
12.9364705,77.5182299,6,5,78.59025534903563,14,1,0,High
12.8730316,77.59432,7,5,78.65490092064829,14,1,0,High
12.9853304,77.7526934,9,5,78.82956384854332,14,1,0,Low
13.0131711,77.5837285,9,5,78.6675126722562,14,1,0,High
13.0428512,77.590721,11,5,78.67932354008379,4,1,0,High
13.0292432,77.5405226,18,5,78.6275640182618,2,1,0,High
12.9483033,77.5936751,19,5,78.66661918420768,14,1,0,Low
12.9770258,77.57439,21,5,78.652331068354,14,1,0,Low
12.9549201,77.5445121,22,5,78.6192171903564,14,1,0,High
12.893588,77.5989032,22,5,78.66278910232407,14,1,0,High
12.9766497,77.6006059,22,5,78.67812576239743,14,1,0,High
13.117965,77.6090233,23,5,78.70985645598122,6,1,0,High
12.9980438,77.5528186,23,5,78.63452686594626,14,1,0,High
12.998122,77.5527276,23,5,78.63445004402769,14,1,0,High
12.9981203,77.5527235,23,5,78.634445719422,14,1,0,High
13.0177844,77.5596465,0,6,78.64452603894212,7,1,0,High
13.040181,77.5182591,0,6,78.60742213307527,2,1,0,High
12.9509307,77.6233046,1,6,78.69627705946822,11,1,0,Low
12.982252,77.5663007,1,6,78.6452151835973,14,1,0,Low
13.04366,77.5564883,1,6,78.64569882468867,6,1,0,High
12.95574528,77.71852208,5,6,78.79098939637507,14,1,0,High
13.0348953,77.5294632,5,6,78.6175944656291,14,1,0,High
12.9159184,77.6230582,1,6,78.69027965661354,14,1,0,High
12.9513236,77.4994628,2,6,7.026720429952762e-05,14,1,1,Low
12.9993662,77.5713043,2,6,78.65297688202844,6,1,0,Low
13.0271111,77.633527,2,6,78.7189312559023,14,1,0,High
13.0344285,77.5302631,3,6,78.61830590057784,14,1,0,High
13.0343816,77.5303494,3,6,78.6183832305174,14,1,0,High
13.1220896,77.6104067,3,6,78.71190801657544,14,1,0,High
13.1218981,77.6109722,3,6,78.71243367839644,6,1,0,High
13.0783123,77.5921644,3,6,78.68663310177249,14,1,0,High
13.0176124,77.5598964,4,6,78.64474402129723,14,1,0,High
12.9531077,77.5417642,5,6,78.61620821647531,14,1,0,High
12.9796588,77.613821,5,6,78.69165618275204,6,1,0,Low
12.9708113,77.6046352,6,6,78.68113719504369,14,1,0,High
12.965855,77.619705,6,6,78.69518409768192,14,1,0,Low
12.9654566,77.5848874,6,6,78.66077686952477,14,1,0,High
13.0174853,77.5841862,6,6,78.66867783210792,14,1,0,High
12.9679011,77.5873307,7,6,0.00011520368918469738,14,1,1,High
13.0958876,77.5975963,7,6,78.6949123105783,14,1,0,High
13.095423,77.5976011,7,6,78.69483972932184,14,1,0,High
12.9762084,77.5645308,8,6,78.64247212966019,14,1,0,High
12.986545,77.64728037,19,6,7.662793550480806e-05,14,1,1,High
12.9758261,77.5869087,19,6,78.66448032371139,14,1,0,Low
12.8910067,77.6383517,20,6,78.701281491678,14,1,0,High
13.0117764,77.5544196,21,6,78.63837691977412,14,1,0,High
12.9668949,77.5881611,21,6,78.6642428694715,14,1,0,High
12.9830203,77.5923225,22,6,78.67100690250645,14,1,0,High
12.9741244,77.578679,1,0,78.65608265945943,14,1,0,Low
12.9838987,77.5747584,2,0,78.65382868157297,14,1,0,Low
13.037647,77.5228461,4,0,78.61152527931826,14,1,0,High
13.0954983,77.5943299,5,0,78.69162667244424,14,1,0,High
12.9507677,77.623429,6,0,78.69637293889348,6,1,0,Low
12.9875168,77.5196853,7,0,78.60010942512307,14,1,0,High
12.9345488,77.609821,7,0,78.68028258916983,14,1,0,High
12.983283,77.6033745,7,0,78.68195073360434,14,1,0,Low
12.980467,77.5732257,8,0,78.6517505783643,14,1,0,Low
12.9128351,77.485156,9,0,78.55374409068055,14,1,0,High
13.0311401,77.5355559,17,0,78.62298036215527,14,1,0,High
12.9537877,77.5427674,19,0,78.61730974681832,14,1,0,High
12.9791825,77.5852059,19,0,78.66335457450121,14,1,0,Low
12.93798831,77.69940685,19,0,78.76921585461876,14,1,0,Low
12.8892407,77.639971,19,0,78.70258968231845,6,1,0,High
13.1257833,77.6128,20,0,78.71488366934527,14,1,0,High
13.0013268,77.6119897,20,0,3.3279423072991446e-05,14,1,1,Low
13.0169614,77.5604211,20,0,78.64515373052821,4,0,0,High
12.9522166,77.5408844,20,0,78.61519362303623,14,1,0,High
12.9764205,77.5991521,21,0,78.67665406988121,14,1,0,High
12.9060618,77.5856503,21,0,78.65176135128385,7,1,0,High
13.0544417,77.5930777,21,0,78.68356979101124,14,1,0,High
12.9167997,77.5949354,22,0,78.66268311099039,7,1,0,Low
12.9063758,77.6294866,23,0,78.69505528348274,14,1,0,High
12.9289379,77.6003008,23,0,78.66996961657311,14,1,0,High
12.9515671,77.6213778,0,1,78.69448126721554,7,1,0,Low
12.9289166,77.600397,23,0,78.67006100803128,14,1,0,High
12.9290681,77.6003272,0,1,78.67001705530193,14,1,0,High
13.0397379,77.5185149,1,1,78.60760088440696,14,1,0,High
12.8906261,77.5979213,1,1,78.66133504671144,6,1,0,High
12.9462213,77.5954317,1,1,78.66800916928011,14,1,0,Low
13.0403758,77.518198,2,1,78.60739419528184,14,1,0,High
12.9842769,77.5717217,3,1,78.6508960795624,14,1,0,Low
12.9730328,77.5391616,3,1,78.61692668669255,10,0,0,High
12.9730708,77.5389574,3,1,78.61673155671653,10,0,0,High
13.0835218,77.5940989,3,1,78.68940669997491,2,1,0,High
13.017155,77.6602635,3,1,78.74365276759427,14,1,0,High
12.9836352,77.5773592,4,1,78.65635030595116,4,0,0,Low
12.959235,77.603915,4,1,78.67851927376653,14,1,0,High
13.0711139,77.5924861,4,1,78.68575422378225,14,1,0,High
13.0705405,77.6365085,4,1,78.72907011411168,2,1,0,High
12.9165708,77.6017595,5,1,78.66937700736706,14,1,0,High
12.9930435,77.5955639,5,1,78.67585853584234,14,1,0,Low
12.9850716,77.5728682,5,1,78.65215804561053,14,1,0,Low
13.2643753,77.7178939,5,1,78.84170650328993,14,1,0,Low
13.006697,77.5790373,5,1,78.66181535690998,14,1,0,Low
12.9519068,77.605028,5,1,78.67841038453098,14,1,0,High
12.9849653,77.5556492,6,1,78.63515782826194,14,1,0,Low
12.9161461,77.6328869,6,1,0.0002463482291350598,4,0,1,High
12.9580289,77.641463,6,1,78.71535612416172,14,1,0,High
12.9888638,77.5085497,6,1,78.58934952913353,6,1,0,High
12.9654287,77.6176745,6,1,78.69311110994872,6,1,0,Low
12.9569157,77.699063,6,1,78.77198775919568,14,1,0,High
12.8925403,77.5987305,7,1,78.66244701634163,14,1,0,High
12.9632575,77.5847532,7,1,78.66028206227216,14,1,0,High
12.9847078,77.6456367,7,1,78.72386890390847,14,1,0,High
13.0113039,77.6987685,9,1,78.78066168543361,14,1,0,Low
13.0144394,77.5838724,18,1,78.66786440139172,14,1,0,High
12.9590598,77.5558196,18,1,78.63105229314766,14,1,0,High
12.9377126,77.5210857,19,1,0.0,14,1,1,High
13.122859,77.6107018,19,1,78.71232725705933,14,1,0,High
12.9146239,77.6247056,19,1,78.69169225506033,14,1,0,High
12.980341,77.5717396,21,1,78.6502640621536,14,1,0,Low
12.9582488,77.5547261,21,1,78.6298400889174,14,1,0,High
12.9802782,77.5718032,21,1,78.65031642561222,14,1,0,Low
12.9910701,77.6570574,21,1,78.73618270128422,6,1,0,High
13.0373812,77.6273298,19,2,78.71451988313262,14,1,0,High
13.035305,77.5275093,21,1,78.61573554133174,14,1,0,High
12.9756365,77.5404412,22,1,78.61861843145547,14,1,0,High
13.0375218,77.5227216,0,2,78.61138173926585,14,1,0,High
12.9208567,77.6651001,19,1,78.73256195123435,2,1,0,High
12.9837139,77.592678,1,2,78.67147199492798,6,1,0,High
12.9383656,77.5216191,2,2,78.59391027480912,14,1,0,High
12.9586717,77.5931683,3,2,78.66782658152256,14,1,0,Low
13.0976447,77.5912615,6,2,78.68895829688445,14,1,0,Low
12.9799069,77.5726695,6,2,0.00016694100754101288,7,1,1,Low
12.9793739,77.6021749,6,2,78.68012262348216,14,1,0,High
12.9825565,77.6353914,9,2,78.71340909341232,14,1,0,High
13.0145744,77.5731244,9,2,0.00016660471182198855,14,1,1,Low
13.0145282,77.5731371,19,2,6.479274650476851e-05,14,1,1,Low
13.0374095,77.6273374,19,2,78.71453206545873,14,1,0,High
13.0373806,77.6273317,19,2,78.71452165751299,14,1,0,High
12.9637808,77.5840201,19,2,78.65964522871721,14,1,0,High
12.957596,77.6057847,19,2,78.68009349894018,14,1,0,High
12.9609004,77.5838866,21,2,78.659038890266,14,1,0,High
13.0436637,77.5578221,21,2,78.6470147660669,14,1,0,High
13.0403782,77.5179997,21,2,78.60719904110714,14,1,0,High
12.9061052,77.5732456,21,2,78.63953194387278,14,1,0,High
13.103938,77.6005304,21,2,78.69914554472093,2,1,0,High
12.9380022,77.6978036,22,2,78.76763666120355,16,1,0,High
12.9928238,77.6096432,22,2,6.649060083990133e-06,6,1,1,Low
12.9935392,77.5957784,22,2,78.6761519549847,14,1,0,Low
12.9815094,77.6310739,23,2,78.70897802137664,14,1,0,High
12.9820774,77.5700018,0,3,0.0,14,1,1,Low
12.9810524,77.5707182,0,3,78.64937408190454,14,1,0,Low
12.9810524,77.5707182,0,3,78.64937408190454,14,1,0,Low
12.9442984,77.5272484,0,3,78.600439601465,6,1,0,High
12.983789,77.5901262,2,3,78.66896758270346,14,1,0,High
12.9328783,77.6882517,3,3,78.75737294580846,14,1,0,High
12.9832675,77.5746214,4,3,78.65358936710959,14,1,0,Low
12.9709443,77.587546,4,3,78.66430378726947,14,1,0,Low
12.9603057,77.5875364,5,3,78.66254082127514,14,1,0,Low
12.915295,77.6235295,5,3,78.69064224527841,6,1,0,High
12.9666565,77.5948157,5,3,78.67076715213827,14,1,0,High
12.9696616,77.5847414,6,3,78.66132607656311,14,1,0,Low
12.9677185,77.5867701,6,3,78.66300666543007,14,1,0,High
12.9677394,77.587136,6,3,2.2604645541304225e-05,14,1,1,High
12.9371547,77.6271567,7,3,78.69781082760872,14,1,0,High
13.038844,77.5204107,8,3,78.60932214408804,2,1,0,High
12.9572866,77.551329,18,3,78.62633086759664,14,1,0,High
12.957458,77.5516367,18,3,78.62666260671726,14,1,0,High
12.9574666,77.5513906,19,3,78.62642128880015,14,1,0,High
12.9572533,77.5515533,19,3,78.62654661323427,14,1,0,High
12.9614516,77.6355409,19,3,78.71007837891355,14,1,0,Low
12.9483534,77.5797302,19,3,78.6528727617503,14,1,0,Low
12.9646867,77.575565,19,3,78.65145508061742,14,1,0,High
12.972798,77.6032391,20,3,78.68008773991404,6,1,0,High
13.0284451,77.5412394,20,3,78.6281386617528,14,1,0,High
13.0274218,77.6343822,20,3,78.71982608168537,14,1,0,High
12.91950551,77.63809397,20,3,78.70570028859072,14,1,0,Low
13.016758,77.5568293,21,3,78.64157780652613,14,1,0,High
12.9119929,77.4857918,21,3,0.00015015465360877355,6,1,1,High
12.9562,77.54666,21,3,78.6215466370104,14,1,0,High
12.9547126,77.6207576,21,3,78.69438727728019,14,1,0,Low
12.9233939,77.5542916,22,3,78.62367490439752,14,1,0,High
12.9461785,77.5952524,22,3,78.66782527039608,14,1,0,Low
12.9870531,77.5799662,22,3,78.6594857840767,14,1,0,Low
12.9679208,77.5925041,23,3,78.66869556808216,14,1,0,High
13.01686,77.584215,23,3,78.66860276772319,14,1,0,High
13.0160246,77.5837002,23,3,78.66795683829145,14,1,0,High
13.0165338,77.7038685,23,3,78.78655552841381,14,1,0,Low
13.0166458,77.556596,0,4,78.64132915325041,14,1,0,High
12.9727963,77.5692798,0,4,78.6465931400209,14,1,0,Low
12.9424214,77.5973837,0,4,78.6693093193286,14,1,0,Low
12.9791717,77.60222,2,4,78.6801337501817,16,1,0,High
12.9791644,77.6022334,2,4,78.68014576238598,16,1,0,High
12.9575878,77.5193327,2,4,78.59482186408975,2,1,0,Low
12.9833721,77.5968642,4,4,78.67554438807717,14,1,0,High
12.994696,77.6159391,5,4,78.69622688863377,7,1,0,Low
12.9946896,77.6158838,5,4,78.69617129095577,7,1,0,Low
13.0288429,77.5396088,5,4,78.62659651905275,14,1,0,High
13.0407918,77.6217432,6,4,78.70957545418278,14,1,0,High
13.04109,77.62152,6,4,78.7094047461833,14,1,0,High
12.9031222,77.5733822,6,4,78.63917718577305,14,1,0,Low
12.9031121,77.5734395,6,4,78.63923205198108,14,1,0,Low
13.0108226,77.6618606,7,4,78.74418135064015,14,1,0,High
12.9364699,77.5198595,6,5,0.000102318131338939,14,1,1,High
12.9606579,77.5592018,18,4,78.63465163052453,14,1,0,High
13.0117765,77.5545592,19,4,78.63851461206688,14,1,0,High
12.9923303,77.5746787,21,4,78.65514237500643,14,1,0,Low
12.9819805,77.5946333,20,4,78.6731144334826,6,1,0,High
12.9669509,77.5871244,21,4,78.66322958221386,14,1,0,High
12.9162218,77.570226,21,4,78.63821429354734,14,1,0,Low
12.9505832,77.6055567,21,4,78.67871399519082,6,1,0,High
12.9882218,77.5875527,22,4,78.66716112521968,14,1,0,High
12.9156014,77.5999341,22,4,78.66741721861742,14,1,0,High
13.0462699,77.5912839,23,4,78.68044544582881,4,0,0,High
13.1255092,77.6126205,23,4,78.71466097644266,6,1,0,High
12.9497527,77.6205634,23,4,0.0006742565832179468,4,0,1,Low
13.0423409,77.5149613,0,5,78.6045283777742,6,1,0,High
13.0157041,77.5842011,1,5,78.66839780714997,14,1,0,High
13.034555,77.5300311,1,5,78.61809808444231,14,1,0,High
12.96353,77.5851583,2,5,78.66072653171314,14,1,0,High
12.9633286,77.5851432,2,5,78.66067844708742,14,1,0,High
13.0293074,77.539579,2,5,78.62664410249835,14,1,0,High
13.0436821,77.5536264,3,5,78.64288022775257,14,1,0,High
12.9609199,77.6392836,3,5,78.71368243561881,14,1,0,High
12.97820738,77.6407515,3,5,78.7179786343821,14,1,0,High
12.977294,77.6088134,4,5,78.6863271281514,6,1,0,High
12.9833886,77.5969668,6,5,78.675648304281,14,1,0,High
12.8823232,77.5958214,6,5,78.65790328867124,14,1,0,High
12.9841472,77.6405357,6,5,78.7187453043698,7,1,0,High
12.9677656,77.5881059,6,5,2.0110942293354573e-05,14,1,1,High
12.9747553,77.5711334,7,5,78.648744504,14,1,0,Low
12.9747583,77.5712517,7,5,78.64886167801905,14,1,0,Low
12.9635098,77.5841749,19,5,78.6597532493491,14,1,0,High
12.9641586,77.5697623,12,0,78.64564470766614,14,1,0,High
13.014586,77.5837856,20,5,78.66780305041043,14,1,0,High
12.9651307,77.5840764,20,5,78.65992324499891,14,1,0,High
12.9274831,77.6214437,20,5,78.69058610388574,14,1,0,High
12.9461012,77.5293148,20,5,78.6027746942698,14,1,0,High
12.9539393,77.5913069,20,5,78.66521117900894,6,1,0,Low
12.9738689,77.5662785,21,5,78.64380989355709,8,0,0,High
13.0413267,77.5168577,21,5,78.60623022240783,14,1,0,High
12.9822795,77.5978809,22,5,78.67636685299281,14,1,0,High
12.9762499,77.6018865,1,6,78.67932288616962,14,1,0,High
12.9528015,77.5408058,2,6,78.6152124643298,14,1,0,High
12.9750937,77.6257356,3,6,78.70265487240495,14,1,0,High
13.0023265,77.5943573,3,6,78.67620211482419,6,1,0,Low
12.9721318,77.619511,5,6,78.69602716348324,7,1,0,High
13.0859327,77.5945514,5,6,78.69025379039117,14,1,0,High
13.0388301,77.5894571,6,6,78.67741063004938,14,1,0,High
13.0844319,77.5941662,6,6,78.68962438860005,14,1,0,High
13.0115572,77.6986768,6,6,78.78061307986712,14,1,0,Low
12.98205505,77.56489837,12,0,0.011385648286264299,10,0,1,Low
13.01776168,77.55853225,7,6,78.64342339910927,14,1,0,High
13.0421218,77.5939679,12,6,78.68240461190967,4,1,0,High
13.0984757,77.5969049,19,6,78.69466129111386,4,0,0,High
13.0167887,77.6608038,19,6,78.74412508195479,6,1,0,High
13.0198686,77.6528368,19,6,78.7367769307882,6,1,0,High
13.0325119,77.5336364,21,6,78.62131479332464,14,1,0,High
12.9756263,77.586833,22,6,0.0006930735386719615,14,1,1,Low
12.9801325,77.588269,22,6,78.66653244000219,14,1,0,Low
12.9679099,77.5872544,22,6,78.66351589208837,14,1,0,High
12.9871704,77.5984368,22,6,78.67772231580062,14,1,0,Low
12.9591464,77.6575131,23,6,78.7313712334118,6,1,0,High
13.0744799,77.592693,0,0,78.68651747057912,14,1,0,High
12.95008982,77.53760297,0,0,0.0024086895825931893,8,1,1,High
12.993323,77.607171,3,0,78.6873524348454,14,1,0,Low
13.0697157,77.5915028,3,0,78.68455232916583,14,1,0,High
13.1008567,77.582507,6,0,9.273968945185735e-05,13,1,1,Low
13.056604,77.5466758,6,0,78.63817034775875,14,1,0,Low
13.00398224,77.61968747,12,0,78.7014576551077,8,0,0,High
13.0446941,77.508278,6,0,78.59832824359472,2,1,0,High
13.0438055,77.5538975,8,0,78.64316803996604,14,1,0,High
12.9684284,77.5947366,19,0,3.532435419762128e-05,6,1,1,High
13.0329262,77.5416645,20,0,78.62930051046624,14,1,0,High
12.9439105,77.6031489,20,0,78.67524094801097,14,1,0,Low
12.9224646,77.6685303,20,0,78.73620952459086,14,1,0,High
13.0406926,77.5187639,21,0,78.60800480912638,14,1,0,High
12.9045353,77.6274563,21,0,78.69275063763725,14,1,0,High
12.9747136,77.5706363,21,0,78.64824733577287,14,1,0,Low
13.068725,77.5930883,21,0,78.68595125597214,14,1,0,High
13.0166933,77.556694,21,0,78.64143366366041,14,1,0,High
12.9172787,77.5735724,21,0,78.64168884193367,14,1,0,Low
12.9738325,77.5501829,21,0,78.6279288647584,6,1,0,High
12.9368467,77.60281,22,0,78.67374481004067,14,1,0,High
12.9573917,77.6058233,22,0,78.68009792659164,7,1,0,High
12.889236,77.563721,0,1,78.62736940804733,14,1,0,Low
13.0394053,77.5184935,0,1,78.60752460857174,14,1,0,High
13.0412569,77.5167989,1,1,78.60616065700474,14,1,0,High
12.9616882,77.5842053,2,1,78.6594830457623,14,1,0,High
12.9782967,77.6287556,7,0,78.70616164721643,7,1,0,High
13.0023047,77.6121721,2,1,78.69376840380475,14,1,0,Low
12.9740557,77.5662098,2,1,0.00045865030251794446,8,0,1,High
13.2483559,77.7156178,2,1,78.83676923928797,14,1,0,Low
12.9992699,77.5715185,3,1,0.0,8,0,1,Low
12.9633292,77.5672813,3,1,78.64306092860897,14,1,0,High
13.0079571,77.6930806,3,1,78.77449917983317,14,1,0,Low
13.0143881,77.5847013,4,1,78.6686733930835,14,1,0,High
12.9561053,77.5857608,4,1,78.66009753019318,14,1,0,Low
12.9828272,77.519876,5,1,78.59952275402463,14,1,0,High
12.934646,77.5127906,6,1,78.58458992540945,14,1,0,High
12.9879785,77.5777092,6,1,78.6574125574712,14,1,0,Low
12.9879474,77.5776453,6,1,78.65734439934887,14,1,0,Low
12.916416,77.61213,6,1,78.67958137548747,14,1,0,Low
12.907347,77.5468036,7,1,78.6136524730621,11,1,0,Low
12.963228,77.5802106,9,1,0.0006095882052628616,14,1,1,High
12.9548151,77.5916034,19,1,78.66564785507127,14,1,0,Low
13.0288967,77.5396608,19,1,78.62665671512637,14,1,0,High
12.9527733,77.5413383,20,1,78.61573304063405,14,1,0,High
13.021064,77.528271,20,1,8.366438907912003e-05,14,1,1,Low
12.9947151,77.7178932,20,1,2.321658888743713e-05,14,1,1,Low
12.994492,77.5541902,20,1,78.63529258491914,14,1,0,High
12.960184,77.556547,20,1,78.63195503023606,14,1,0,High
13.0161219,77.6613489,21,1,78.74455246100005,14,1,0,High
12.9732529,77.5378244,21,1,78.61564413965324,14,1,0,High
13.0144341,77.5853537,21,1,78.66932441363245,14,1,0,High
12.9670407,77.588336,22,1,1.7771043859776996e-05,4,0,1,High
12.9539532,77.5854067,23,1,78.65939382115904,14,1,0,Low
13.0293508,77.5395501,23,1,78.62662279393584,14,1,0,High
12.95858962,77.57766366,0,2,78.65252026403004,14,1,0,Low
12.9279414,77.546384,0,2,78.61662254458207,14,1,0,High
13.0101501,77.5907672,1,2,78.6739547773539,14,1,0,Low
12.9681003,77.5871811,2,2,78.66347498321605,14,1,0,High
13.0403572,77.623926,4,2,78.71165608445212,4,0,0,High
12.9365201,77.6062317,4,2,78.67706623261817,3,1,0,Low
12.9665157,77.5872639,4,2,78.66329543622355,14,1,0,High
12.984989,77.5723991,5,2,78.6516817459093,14,1,0,Low
12.9742147,77.5662877,5,2,0.00014616514632596135,8,0,1,High
12.9741263,77.5662671,5,2,0.0,8,0,1,High
12.9900396,77.5505643,5,2,6.701977320288497e-05,6,1,1,High
12.9628997,77.566492,6,2,78.64221162847802,14,1,0,High
13.0083617,77.5544889,9,2,78.63788032912795,14,1,0,Low
13.0294624,77.5401998,10,2,78.62728200476558,14,1,0,High
12.9516353,77.5736202,12,2,78.64738652922965,2,1,0,Low
13.0447508,77.5080589,18,2,78.59812159256714,14,1,0,High
